NU_SEQUENCIAL,NU_ANO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO
2318683,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,449.1,423.9,479.9,434.2,EBDCBAEAAEACADEAABCBBDCABDACBDABADCAADEAACEDA,DECEAEADEECADABBACBBAACDDECDBBAADBCEBDAECADCC,BCABCECBEDADABBBABADABEABBADAABDDBCBDBDBDBBEB,DBBCBABEBCADCABBACBDCEACDBADEBDABEDCCACDCABED,1,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,6,0,0,0,0,0,0
66739,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,542.1,584.2,599.1,480.8,BCDBCBDADBCEBADDCBCEAACBDBCDDCEBCBCDABECCADCB,BADABCDBCDEDEBDBEBECBDDABCCADCDEBABDECCBECEBA,ABCAADADECBBDBCEBCDEBBAEDDBADBBDEBDEBDEECDDCC,CDAECEEDADECBECCACCBCBDBDACCACDAEBCBCBBDDBCCB,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,140,160,160,160,160,780
3328109,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,518.5,501.4,558.5,558.7,BBBCDCDDBECECEAAEEBDECCADCADCADEECEADEEBCCCCD,EABECCDBEACCBCAAEADABBBCCCCBDDBECAAACBDEBDCBD,DACECDCCBAEECBAACDCDADEEBCEEBAEBCAEDDDCDCCCCB,ABAACAACDBCBAACDEECBEEECCCCACBDDEABADEDBCBCDD,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,100,100,80,80,80,440
2591258,2024,35917102,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,474.5,394.7,515.9,415.1,BCCAEDB*ABBBCEECEEBDAABCBCDBCEAEACEBDBDADCBBD,ABECBADEBBCDBAEEABCBDCCBACCADCBC.AADDABEDCACD,BACAACBDAAEECEDBBCCDACCEBCEEBBEBDABDBDDCDCABD,BDCEEBBCBACABCADADBDBDBDACCEBCEACBDAACEABDBAA,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,100,60,60,120,60,400
1194632,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
3558633,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
294729,2024,35007286,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,400.4,527.9,535.4,559.3,ACAADEBDDCBCCEEEBCDBCACEBAABEDBAEAECEBCBBDDBB,ABEEBADBDBBCCDDBEAECBBCADEEDCBDBAABECBAEDCBEB,CDABECDCECEECADBBDEDADCABCBEBBEBDABDADDEDDECB,BCDABCDCDBABCDACDCCBABCDCBDDCDCEDECBBEBCCDEBC,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,120,120,120,120,100,580
2343517,2024,35904430,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,468.8,511.9,506.6,420.2,ECDDCBCEAACBDBDBECECCADDCDDBEEDECBCBCCBEDBDAC,EEBBBDADCCDDDABEACCCCEACEDAABEAACDACEDECDBDDC,EAADEECBEDCDDEADECEBEDDEEEDCDDAEDADDDDADAEDEC,CDCBBCDAAADBDCAACBEBABCADBEECDCDBEBDBCDDBDACB,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,100,140,120,120,100,580
2056648,2024,35036353,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,579.6,575.1,548.0,524.3,BCEDBCDAEDABBEEDEEDDCBECEBEBABDABAEABEEBBDEDA,DAADCBDACBECEDACEAEACB*ADDEDABDCEACDCBBBCCDCD,CAABABDCADDECCCBBADDBDCEBBAECDBBCEBDBEADDCECB,DBDBBBBBEDDBDBCBEBCDBBCBCAEAEEEEBACABADBEDCDB,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,120,140,120,120,0,500
3982595,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
1519592,2024,35011599,3523107,Itaquaquecetuba,35,SP,1,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,587.2,594.5,535.5,719.4,DCBDBEBBCDCBEBBAEDECDBCBBEAEBCDDECCEEDEACECEE,EBECAEEECBADCEDADBEDBCBDAADEBCDEAECAEACCBBECA,AACEACBDAADDEBEDCDABCEBBBCEDDDABCBDDBDCECCBAB,CDBDEADEBCDDDDDABABBCBCDCEACADBCCBBEDACEECDBD,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,160,180,160,180,180,860
4110066,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,623.7,712.7,609.1,654.9,DBBDDEECBABDCCBEEDDCEDCBADCEDEDAEBCCCEABCEACB,ACBCADEEEBAECEDADBCDBEBEDADCBCDEABCAEDEADCECE,AACEBCBEDADEEBEABDABCAEBBACADDDDCBDEDAABCBECA,CBBCBADDDAEBCDDBCCBBCABACDEACBBABBDDCADCECDBB,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,120,160,140,120,160,700
2794230,2024,35923953,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
3026904,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,580.8,512.9,564.8,686.4,DCBEBEBCAABCBCDEBBBBBDECBBCBDABBEBCAADBECCCED,EDDEACDEDEECCEEAADBBBCDDBDDBBCCEAEAAABEEDCEBB,EAEBEDBEDADEEBDCDDABCBEBAECBCCCDCBDEDDCBCBECE,CCBDDADBBCBBADDACEEBDCCBCCECBCDECBBEDBDDDABDB,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,160,200,120,160,200,840
2848834,2024,35108443,3552502,Suzano,35,SP,4,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,474.4,397.6,511.2,401.9,BEECADDECBDAACABEBBCDEDDCEBBEADBBCABAEDDDADDD,DEADECAADBDCBCADACEDCBEDBADAEBCADBDDEABDBBCCA,ABAECECBECDDEACCECDBADDEEBDAAEBEDABBCCADACCE.,CCDDBABCECADEBEBECDCABDBBADCADDBBCABCDBEAEEBD,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,140,180,140,160,180,800
4091362,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
4011407,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,454.3,515.5,490.6,673.1,ABEBDEDDDDBCEDDDCDACEBBCDDACCDDABBAAEACACDBDE,DDBBCBDBDAACDCACEEDACCCAEEDEEBDEADCECCBDCAAAD,BBACADBABEEEABDDDEBAADAEACAACECEDEBDAEEDAAEDB,DABACCACDDBBABCBADBABBCCDBDCCDEDBCCBCABDCDCEB,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,140,160,160,140,80,680
3961485,2024,35904430,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
3397027,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,511.8,376.2,448.6,456.3,ACAACCDAEBBBBEEDECADCCBEDEEBCBCAACEACBCDDBCEC,BCBBCBCBCBCBCBCECBDBCBCBDBCABABBCACAABABABCAB,CBCCCCECBDEEEBCCACDDAEDDACCCCCCADBEDDBCBECBCD,*CBACDCDDBCADBDAEADDADBDCEACBDCBDBCBDBCBCBCAC,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,140,160,120,160,80,660
3141950,2024,35446836,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,607.7,663.6,626.8,644.4,EADBAACCCDECCDADDBAECDECAEECBACECBACBDEEBBEEB,CEBEBEBEDEADDEBBDBCBCABCEDABBEEACEADEEDADACDC,CAABDECBECCDDABDEDBACCBDCBCEADDBDBDACBEDADEEB,BEACBEEBBDEEDCDBACCDBDCCBCDBABADAEBEDADADEBDE,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,140,180,140,140,180,780
3212990,2024,35040502,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,359.6,425.3,408.3,403.0,CCAEDCADECDEBCDCECCDDEEBADBECAABCCEEAABEDDABB,BBAAABACCEBCCACACEEDCCCABADAADBBDCAEEDCDECAAA,CBBDBAEABCEBDDDACACEDECBEBEDECDDBACEDDBECCEDA,ACADCDEBCEBCBBBCBCBEDCDBBEDEBDBDDDEABBACDCACC,1,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,60,100,80,80,40,360
837843,2024,35805048,3523107,Itaquaquecetuba,35,SP,4,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,590.2,606.6,580.1,642.1,EDDDCACEAEEDCCADAECAEBEEABDDBCECCABDEDEDDDDDB,CEDABEBBDAADDEBBCECEEAECEBADBAEAECAEEEDDDABDC,EDAADBCBECCDDCBDEDDAEABAEBCEADCEDDDDCBEBADDEB,CDCBCDDAEACBCCCDEECBBBCCCEDBCEADDEBDDCBEDDBAE,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,160,180,160,180,200,880
1554847,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,552.6,555.5,564.1,511.2,BCBDDCCDDBDEBDCBEABDABEAEDECBDDBECEAEEAD.CCEB,DAEEACDBBCCCDBADEBEACAEACCEDDCBCEAAECBCBCDBCD,CCAADDDCBCEECADBEDEBADEEBDBEDCDBDABDABADDDECB,DCDACABEBDBABCCDECADACCCCBBDBACEABDECEECBEDBC,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,120,120,120,120,140,620
3477019,2024,35923936,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,489.0,558.2,559.9,534.1,BABCECCDECBCADDDEEAAAACBECEBDABCDCECABDCACAAB,AAEDACDCBBECEDAEAABABECABCCDEEBECAEEADDBCABED,DAAACCDABCEECADBBABCADEEBCBEBBABCBCDA*DCDDECC,CBDCEDEDCDACADBAEDACBCCCCBDADDEEA*CBDEDBDEBDC,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,120,120,80,80,80,480
2594130,2024,35912300,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
3050314,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
2328690,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,564.5,644.8,596.6,560.9,CDAADBDCBDDEEEDEBEAEDBACAACDBEDCAACBCBEBDBDBA,DADCBCEBECADCBBBEBEABCDACBCADEEEEADBAECADCEDA,AACEADADECBBEAAEBDBBCCBEDDBDBDBDEECCDDCECEDDA,DDAADCADDEDDDDCDBDDACCBCBAACBEBCCAEBDCAAEEEAA,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,120,120,120,120,100,580
2411110,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
1666878,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,559.6,566.7,523.6,521.6,DAACBEBEBDCCBCBABDEDABCEBACADCEDEBEDAEAACECEB,ACDABDCECDAECEBAABCDBEBCDBDBAECDAECCBBEDABECD,AAACACDEDBBEECDBBDDBDECACABEAECDBBDEDAECEAECD,BDACEBABCAECDDDABBAECADBCEEDABEEDCBBAACCBDABC,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,120,160,120,120,120,640
913348,2024,35915269,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,408.4,418.7,550.3,430.9,DCCABCCDCDBECAEEBDBDABAEDCBCBAAECBDBADCBCACEB,ACBAACDEBDACADACADCEDACAEABCADBDACDABEABDBACA,BACCADCECAACECDEDCDBCDAEBCADADBECBCEDDAECBECD,ADADCCABDDBBCEAAECACEABCDADECABEEBCCA.CAEBBCD,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,60,120,120,100,100,500
3153696,2024,35011599,3523107,Itaquaquecetuba,35,SP,1,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,518.2,562.3,551.5,531.1,EBECADECAEDDDCCEDEDDDEDCCBABBBBBDCACDEEEDCDBC,DECBBCAECACDCEBDDBCCCDECEDAABAACEEACECCCDACEC,AAAABECBEECDDCECECDCDBCCEBCEABDCDDEDCDEDDDEEB,DCCBBCDBAACDCEACBCADBBCABABCBCABDDCBCAEBCDBDA,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,120,120,80,120,80,520
2243105,2024,35043989,3539806,Poá,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,465.2,483.1,495.7,414.7,EAAEECDAAEDBECDACBEDDBCCCCEBBDBDDBECCACECEDBC,BECCABCABECDAEBBCDBEADACEBDACBDAEBADBEACADAEC,AAAADE.BECBDDDBEDBBAABDEEBDDBBCCDABDABBCADCAA,CBCCAEEDAECDEDDBABCEDDCEABCBDCCECBDBEABBEDEAB,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,80,140,80,80,40,420
762594,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,387.9,483.9,536.6,379.8,CBCAEBECBCDACBACDDEBADEBCEBBCCDEADBEABCBDDAEB,ADCEDBDADBACCDEADBAABCCCBADAEBEDACDEBECDDAECA,BAACDCDEDADCDBEDBEABCAECECECBBCACBCEDDAECBECB,DBABCEACAECCDBACCEACDBDECE.ABDDEBCBACCACDBBDE,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,120,120,100,140,200,680
1016483,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,400.4,428.0,490.4,406.2,DADCECBBEBBEAEABACDAADDBAEECECCCEAEDDABDDDDAC,AABDCADADABCBCCBBEBAEBAABDABDBAAEECDADBABEAAD,DDBAABBCBCEEEADAACDBAECABBEAAECDEACDAEADDAECE,CDCCCDCABDCDDCAAEBBEABBECCBDACDEAEEBBACAAAAEB,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,80,120,80,80,20,380
780747,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,412.3,493.3,531.2,392.3,DBCCAEEACCCCABDDBDEAADECCBAEBDDADBDEDAABEDABD,ABCBACEDDEBD*CEADBCBCBCEBADEEBDAAECADBEDEDECB,ABDCDCBABADCEBDCBDABDEADCACCBDBDCEEEBDACCBECE,ADBACEDCDDB*D*AEBBADCEDAECDABACADEADCCEDCCBAA,1,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,120,160,100,120,120,620
2922860,2024,35007298,3539806,Poá,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
1346652,2024,35497289,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,411.8,589.0,482.9,573.3,DDDCCDAAEDBCCBEDADDDDACEDEDBDEAAEDEADABBCCADB,CABDBDDCEACCEDABBACABDEADAEDEBDBEAAECEBECEDCD,CEBDCBDCBCEECEACAACAACCEBDAADEEACBBDECDEBCAAA,BBDDCCBCDABBEECDDDCBEDCDAECBCCEDECCADCDEEEECA,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,140,180,160,180,140,800
870,2024,35038428,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
1750476,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,611.5,586.7,535.0,591.4,BDCCBBACEBDEAEDDBCDEBAACACCECCCBBEDBDEEBCBCCD,DEDCBCDCBCEBEADEEBEDCADACCEADDEBEDCBECDCACEBA,DDABCCDDBCDBDBEBCBDECCAEDDCBCDBDEBCDBAEEDECBA,DCBCDDEBBDDCBCDDDCBDCCDCEABCDCBCDABCBDABCBCDA,1,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,160,200,200,200,200,960
3661701,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
1071249,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,438.4,445.7,510.7,415.9,ACABDCBADBACBECABCDCADCCBADACCABEBCBDEDEBAACB,BBACACDEBCDDCDBAEBCEACACDCBDADCBDADBDEEDBDEAB,ABADCCBADEACEABDCDEBDBDADCEBAECADBDEBDAECBECB,DEBAECACCCD*EDEDBCACBECAADDB*ACECDCABE*CCACDB,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,120,160,120,120,120,640
815054,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,451.6,502.5,472.1,496.0,CABEACAACEBEDADAAEEABDACCCAECCEAABCBAADAABDBB,DCBCBAACCBBBEEABDAEBBCBACBCADAEEBAABACCDBCCAA,ABABECACECBEEAEDDDCDBCCADDEDBADAEBABDBDDDABCB,CABDDBDDDBECBCDACDBBCCEBCCEEBBDADECCBCAECBCAD,1,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,120,160,120,120,120,640
4183028,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
